Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
TRX,2019-09-16,0.015491674,0.0158022186,0.0159587499,0.0153964898
TRX,2019-09-17,0.015753804,0.0154916706,0.0158195047,0.0152871796
TRX,2019-09-18,0.016959291,0.0157537942,0.0175048311,0.0156482789
TRX,2019-09-19,0.0180071714,0.0169590241,0.0186035678,0.0166666929
TRX,2019-09-20,0.0175918873,0.0179212895,0.017975466,0.0164150863
TRX,2019-09-21,0.0172135018,0.0175921604,0.0176818642,0.0169515607
TRX,2019-09-22,0.0181355879,0.0172135406,0.0186458413,0.0171142997
TRX,2019-09-23,0.016911213,0.0181354481,0.0182675694,0.0164337414
TRX,2019-09-24,0.0160975352,0.0169112183,0.0170794222,0.0158153934
TRX,2019-09-25,0.0128158623,0.0160885418,0.0162632404,0.0115363574
TRX,2019-09-26,0.0130318835,0.0125966614,0.0136041198,0.0122486987
TRX,2019-09-27,0.0129827214,0.0130254125,0.0135537078,0.0120506785
TRX,2019-09-28,0.0136686231,0.0129837908,0.0139297591,0.0125965417
TRX,2019-09-29,0.0135424216,0.0136676131,0.0137817921,0.0132311565
TRX,2019-09-30,0.0134609232,0.0135428594,0.0136547457,0.0127682746
TRX,2019-10-01,0.014394372,0.0132844681,0.0151190593,0.0128384461
TRX,2019-10-02,0.0141224731,0.0145565612,0.0148817449,0.0137538736
TRX,2019-10-03,0.0142759488,0.01412328,0.0143931705,0.013694835
TRX,2019-10-04,0.0143001624,0.0142759288,0.0144638463,0.0139165156
TRX,2019-10-05,0.0146150624,0.0143141778,0.014795678,0.0139718087
TRX,2019-10-06,0.0150962207,0.0146150232,0.0151186401,0.0143558416
TRX,2019-10-07,0.0145619193,0.0151121508,0.0154299172,0.0144163963
TRX,2019-10-08,0.0162629391,0.0145625338,0.0165441016,0.0143669509
TRX,2019-10-09,0.0170624096,0.0162629912,0.0170696062,0.0158332318
TRX,2019-10-10,0.0169338039,0.016931217,0.0175177237,0.0165063342
TRX,2019-10-11,0.0163429907,0.0169338208,0.0170264411,0.0159679498
TRX,2019-10-12,0.0158677572,0.0163429775,0.016736673,0.0155512289
