Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BCH,2019-06-05,380.5872811158,401.3812105783,401.4165697454,363.3549927559
BCH,2019-06-06,398.3608373432,380.5819176007,414.8197443978,377.0429742905
BCH,2019-06-07,392.6534887622,397.7046640148,402.4066630559,369.5351996152
BCH,2019-06-08,405.990268804,392.8753971565,410.3665878179,391.088769553
BCH,2019-06-09,396.6992415507,405.8725531358,406.4558421493,386.4433717576
BCH,2019-06-10,378.8821421026,393.8139629921,397.5415155714,371.6597669364
BCH,2019-06-11,391.6508469453,378.8821421026,400.6888460979,374.4276582225
BCH,2019-06-12,389.8961341423,394.3658792056,397.8059925853,379.8389957142
BCH,2019-06-13,394.4084306071,389.8961341423,404.1230887348,384.1421855628
BCH,2019-06-14,414.3654250387,397.4361648973,424.3973322648,395.6546890163
BCH,2019-06-15,418.8142694227,414.3664489753,420.6462043733,401.2065865817
BCH,2019-06-16,420.4045966064,421.4437222826,426.0109956888,413.0645356531
BCH,2019-06-17,427.71537823,420.4044832004,441.5645827145,418.4955331652
BCH,2019-06-18,432.7092448032,427.7163865845,439.8545197758,425.3649124383
BCH,2019-06-19,407.231039474,431.1246750041,431.5395147497,402.4205652353
BCH,2019-06-20,414.4210027431,407.2310464095,420.36765402,406.5646643754
BCH,2019-06-21,414.534986033,414.4218110429,417.8304592658,404.5292971359
BCH,2019-06-22,434.5463829989,414.5348190741,443.2512114039,412.7557236182
BCH,2019-06-23,467.9680627643,441.7092024529,515.0956581098,432.8918694762
BCH,2019-06-24,475.6654934702,468.089137799,499.5030795376,467.9271978942
BCH,2019-06-25,470.8170249744,475.6680393011,476.4275207431,458.7286316626
BCH,2019-06-26,478.5379067608,470.8170252423,483.4262147379,462.8927288794
BCH,2019-06-27,471.0235689606,478.5420830108,515.0737115354,445.757108007
BCH,2019-06-28,416.4822650431,471.0230648433,489.5505142135,383.3473754467
BCH,2019-06-29,432.6305966508,416.390322643,438.0277290066,395.2878220182
BCH,2019-06-30,434.2833254228,434.453615501,439.6807654647,411.5084394558
BCH,2019-07-01,407.1774932883,434.2919165909,448.3980340267,396.7430975653
BCH,2019-07-02,412.1515837683,407.1931122425,418.6280253729,386.4108655844
BCH,2019-07-03,408.2998942652,412.2177236334,421.9204576185,381.0985824244
BCH,2019-07-04,419.7985459575,408.079559095,421.8290262429,403.0027359099
BCH,2019-07-05,413.6117169101,419.800106058,423.3033607177,411.5161134999
BCH,2019-07-06,399.9708466557,399.7214046296,410.3783451246,391.3868362803
BCH,2019-07-07,407.2828820995,399.9704745889,419.1189751376,397.9196167718
BCH,2019-07-08,409.7469235173,407.2954019392,415.7076399877,398.0003600293
BCH,2019-07-09,418.997491917,409.75573772,419.4166711642,406.2839155977
BCH,2019-07-10,415.2131027779,418.9878356806,428.6727580054,410.8271168067
BCH,2019-07-11,389.9500693616,415.2498402649,423.2651727007,380.278132964
BCH,2019-07-12,342.1983726042,389.9396020396,391.0878150099,315.0224869338
BCH,2019-07-13,352.6785319489,342.2163846847,361.3201210506,334.5977530968
BCH,2019-07-14,341.0708209964,353.7145209848,354.1504915781,330.8816503781
BCH,2019-07-15,308.8950197579,343.8151929626,345.8049101018,299.5660553606
BCH,2019-07-16,320.0246928709,308.8934172117,326.0641437593,254.9737515072
BCH,2019-07-17,279.0341443347,320.0246811025,322.9841082967,264.8964227424
BCH,2019-07-18,294.2223595381,279.0525880413,308.5134568496,273.1955708724
BCH,2019-07-19,313.2824014981,292.3851841996,323.1990001681,284.1913409922
BCH,2019-07-20,305.2767266498,313.2791416507,318.9742030113,295.673757621
BCH,2019-07-21,336.1060696743,308.3672352024,343.7199710248,305.5317646324
BCH,2019-07-22,319.8444117315,336.1028636658,336.5872446607,311.2206654636
BCH,2019-07-23,309.1296082279,319.8444370473,324.8314046438,299.9134857817
BCH,2019-07-24,302.8539127071,309.1265343808,314.905677235,291.3391402172
BCH,2019-07-25,300.1786772889,297.5052013987,308.0009457871,282.5811299081
BCH,2019-07-26,300.4750292307,300.1786767708,312.9899712774,294.5710938791
BCH,2019-07-27,317.2143372215,300.5705998775,324.9655950592,294.5773950852
BCH,2019-07-28,304.4697001099,317.0000714026,326.2014075473,298.1367940227
BCH,2019-07-29,305.5907352001,305.4863287751,310.2966226846,289.4628201049
BCH,2019-07-30,306.2124634672,311.3654601855,315.0529938017,301.7027859672
BCH,2019-07-31,319.3045183018,306.2087696814,324.9529842755,302.60705263
BCH,2019-08-01,326.4541493556,319.3045183018,337.6673392996,318.0868232433
BCH,2019-08-02,329.9055173704,326.4541290639,331.6540287884,318.9259243324
BCH,2019-08-03,326.8845256053,329.905543378,335.054994774,320.4921470248
BCH,2019-08-04,335.8624352999,326.8845255801,349.0718048612,326.3123662969
BCH,2019-08-05,336.5033631304,335.8624288986,339.8323040344,329.5549954237
BCH,2019-08-06,349.3171371525,336.5012776096,356.5222995743,335.8339041821
BCH,2019-08-07,332.6361749122,349.4261620899,355.148589771,329.4973356709
BCH,2019-08-08,339.8333854497,332.6323155789,346.2429389689,330.0777379208
BCH,2019-08-09,333.6913356184,339.8214741461,340.4697252837,325.0705379082
BCH,2019-08-10,313.3667884651,333.6526452056,334.975709635,308.1099216278
BCH,2019-08-11,317.459684042,313.3667893358,323.9852842401,302.5214826401
BCH,2019-08-12,338.1769856208,315.4019274972,344.2781429003,313.0497349623
BCH,2019-08-13,330.7004442526,338.1769856208,339.396433127,327.4409622779
BCH,2019-08-14,346.5722502096,330.7686414283,350.6667876056,327.5105151375
BCH,2019-08-15,314.8771694239,347.0436175609,358.5638613067,305.0027768871
BCH,2019-08-16,318.6617169013,314.8804187818,323.1229525109,293.375916115
BCH,2019-08-17,312.6695652883,315.0217292188,316.5860795897,298.7314266898
BCH,2019-08-18,306.9738581504,312.6806584211,313.3941795969,300.716549817
BCH,2019-08-19,319.0471796408,306.9201057929,325.6945208244,302.9605375412
BCH,2019-08-20,323.5750493791,319.0471796408,329.3980064522,314.2044798074
BCH,2019-08-21,317.327195173,323.6194997428,327.3302625308,312.1906426491
BCH,2019-08-22,301.3159508392,317.3772117735,317.5068044575,289.2058344269
BCH,2019-08-23,312.7703620446,301.3174901403,316.0008548487,294.6773010909
BCH,2019-08-24,318.1403795011,312.8157611724,318.8846199695,306.1805656523
BCH,2019-08-25,307.271112437,316.5106712512,316.907096129,299.868566539
BCH,2019-08-26,304.7613545264,307.2711123602,313.0601789341,301.2398626524
BCH,2019-08-27,311.1712421482,305.8225698054,315.4978590344,305.596334126
BCH,2019-08-28,305.9379837178,311.1714188667,313.318568939,303.3846826187
BCH,2019-08-29,293.4919261834,308.5585635695,309.8330321523,284.4924583828
BCH,2019-08-30,278.8902187958,293.4885803095,685.1192730805,276.1820463837
BCH,2019-08-31,280.4163472132,278.8902529818,284.523660699,271.1927783345
BCH,2019-09-01,280.6729795304,279.5930988053,287.1269845024,271.9291565516
BCH,2019-09-02,283.0024685436,280.6725115476,284.7141187653,274.5617577638
BCH,2019-09-03,296.0757689817,283.0844867922,296.6717576812,281.0507590838
BCH,2019-09-04,304.6667064652,295.1359094812,307.3720152803,294.5847173011
BCH,2019-09-05,294.2950792553,304.6688197637,304.8897029223,293.3456776402
BCH,2019-09-06,291.2747978428,294.3934317701,296.7514978876,286.7510942766
BCH,2019-09-07,287.1394242055,291.2761719428,303.3404467172,280.4534110499
BCH,2019-09-08,302.8191378769,287.139424872,306.2138058785,285.577041373
BCH,2019-09-09,305.7481436288,300.7415193598,311.5026030717,295.0923334275
BCH,2019-09-10,306.9300346022,305.7454160761,313.8721441428,298.3227091685
BCH,2019-09-11,303.3426836308,306.9655153801,311.5852067069,299.1308877937
BCH,2019-09-12,298.4564353304,303.9966759492,307.3400749276,292.9119804278
BCH,2019-09-13,301.8374673233,298.4564353304,302.6053938321,295.5752012843
BCH,2019-09-14,297.9055084313,301.8351543142,301.8388078194,295.1389543778
BCH,2019-09-15,305.0191025831,297.9049260223,307.7230819954,297.1172431768
BCH,2019-09-16,303.105291201,305.0710117847,307.9212281653,302.5664777432
BCH,2019-09-17,308.7764215748,303.1378497472,309.9579281761,300.860167671
BCH,2019-09-18,324.3861169775,308.7762248871,328.4218298859,306.034229675
BCH,2019-09-19,326.9846537456,324.3861169777,333.74874588,318.7666957834
BCH,2019-09-20,320.6306874931,324.4446696616,324.4596547848,305.8667435666
BCH,2019-09-21,312.1309339731,320.6302278255,325.8314435008,308.464557774
BCH,2019-09-22,312.0482167527,312.1373543927,318.8478064371,310.2398829068
BCH,2019-09-23,307.7845280468,312.0482167226,312.7341174858,303.2599818595
BCH,2019-09-24,295.053466157,307.7845267929,308.9915621986,291.5222504285
BCH,2019-09-25,235.3116164151,295.0377892894,295.3985251592,227.7104242208
BCH,2019-09-26,227.0416443426,232.1510699928,235.9620069158,218.0838094377
BCH,2019-09-27,216.2309437461,227.0369092257,229.5848361843,204.0173268273
BCH,2019-09-28,219.7029390938,216.2182385713,223.6758576894,208.3086005085
BCH,2019-09-29,227.5147904653,220.6451682779,230.7064151399,218.0071075986
BCH,2019-09-30,218.9002131648,227.5143352915,228.2812384667,212.3682996995
BCH,2019-10-01,226.1034603666,218.3686091569,230.8376200326,212.5441672979
BCH,2019-10-02,225.9534791892,227.8266729947,235.8300532517,219.4893854382
BCH,2019-10-03,223.8863695758,225.9614574399,226.2470618634,220.7925168144
BCH,2019-10-04,223.2201702239,223.8863535747,225.9667076794,216.5742794272
BCH,2019-10-05,223.9256352763,222.606392521,225.3695392631,218.3663352146
BCH,2019-10-06,223.0002033872,223.9247281979,223.9520213464,218.4670827961
BCH,2019-10-07,219.60896604,223.1836744275,223.7229539881,215.7215000258
BCH,2019-10-08,234.094003843,219.6087770287,237.7549134703,218.8745949608
BCH,2019-10-09,230.3249966913,234.0918531421,239.2095365488,227.5255531234
BCH,2019-10-10,238.4414122887,231.4725399967,241.6449885082,228.5173650553
BCH,2019-10-11,231.7503473491,238.4480266834,240.1568943397,229.1756215595
BCH,2019-10-12,221.2998382314,231.74976876,235.1357599052,219.0175356801
BCH,2019-10-13,224.8504749133,221.296177239,227.6500994013,219.8008996516
BCH,2019-10-14,223.8746919439,224.225486491,228.386086091,220.9940588258
BCH,2019-10-15,227.6729815693,223.8744267514,230.5225168429,222.7170342037
BCH,2019-10-16,222.190055,228.03,228.7868164042,217.5431487049
BCH,2019-10-17,216.7193051143,221.8131842322,225.4881356241,213.5843377926
BCH,2019-10-18,218.7425114496,216.7193080097,220.0195102095,213.8111584415
BCH,2019-10-19,212.2521083233,218.7435940329,220.4092980537,207.6766453799
BCH,2019-10-20,211.8948763193,211.5406516557,215.1804857468,210.2465433568
BCH,2019-10-21,223.8495667029,211.8914848526,226.0348638308,210.3411902083
BCH,2019-10-22,233.6206201988,224.2744253587,235.8933318622,222.5019614943
BCH,2019-10-23,226.0683875833,233.6192241269,233.8105681778,226.0370218852
BCH,2019-10-24,207.8530651445,226.4172227481,227.1973598541,197.9856769401
BCH,2019-10-25,213.7287239766,207.848733439,217.219463635,205.6375219025
BCH,2019-10-26,254.6410032792,211.7524471661,271.829312875,211.6166098064
BCH,2019-10-27,249.6199146293,254.6403125841,283.1583686856,241.2795548295
BCH,2019-10-28,262.1202010115,252.6867038982,268.434751735,246.0154180344
BCH,2019-10-29,269.1701752146,262.1123685416,275.1111397995,257.9032711537
BCH,2019-10-30,288.9940579818,263.5482608271,298.0573248746,263.1359351571
BCH,2019-10-31,292.7221902741,288.9940579871,305.4198329821,282.4911319007
BCH,2019-11-01,280.9745635705,292.7205172512,292.8004847482,268.7781496851
BCH,2019-11-02,276.672962651,280.9719985037,282.9284890073,269.3204060306
BCH,2019-11-03,289.8354080699,278.1000161833,295.3037020903,277.5499087168
BCH,2019-11-04,288.8708836292,289.8354080607,303.0975412333,281.5848866157
BCH,2019-11-05,288.0992096902,288.8656175375,293.6483318967,284.0892522741
BCH,2019-11-06,292.122742077,290.2101637844,297.9364874314,285.8099250332
BCH,2019-11-07,303.2828647607,292.122043535,306.7606970346,290.9362888362
BCH,2019-11-08,293.1481145731,303.2140276604,306.602381708,285.5402508301
BCH,2019-11-09,278.4800271461,291.4672275111,293.6875701696,269.1357316643
BCH,2019-11-10,282.3746958572,278.4789998855,283.2647580708,275.3854660332
BCH,2019-11-11,294.7628251266,282.3727085044,300.472302662,279.1958931778
BCH,2019-11-12,286.205776828,294.7627874477,296.452319966,280.6841489674
BCH,2019-11-13,287.735328194,286.1960300582,290.9257347513,280.5695242726
BCH,2019-11-14,282.7260997171,287.7352326674,289.1880304318,281.2109712699
BCH,2019-11-15,276.1872137291,284.8350551359,285.5741909953,272.370910251
BCH,2019-11-16,265.7073919121,276.291393838,278.6646550316,258.4399191255
BCH,2019-11-17,264.4994093086,265.7067751242,266.9249841469,260.8101794947
BCH,2019-11-18,268.2380603891,264.4994447047,270.1488045955,259.8961978377
BCH,2019-11-19,247.643438285,266.0523466039,266.0523466039,237.9957331722
BCH,2019-11-20,243.4145247721,247.649904179,248.2695993587,233.0520396965
BCH,2019-11-21,241.9504323624,241.7910348219,248.0968286825,237.994438312
BCH,2019-11-22,224.8215913518,241.9503700546,246.2113393849,218.2502904492
BCH,2019-11-23,207.7798530366,226.0717568678,229.2309994116,195.3315741973
BCH,2019-11-24,213.8733338704,207.7812963068,217.5295879352,203.091362146
BCH,2019-11-25,206.8384352882,213.8703120621,216.6023143285,200.7391004589
BCH,2019-11-26,210.7344016868,202.3689827439,216.3755139527,192.5580034979
BCH,2019-11-27,212.657610516,210.7350417391,215.019800839,207.5673110057
BCH,2019-11-28,220.2901611389,212.6576105211,225.5989907956,203.7133988024
BCH,2019-11-29,217.3634231076,220.2901611389,222.5973699424,216.9344106237
BCH,2019-11-30,223.5318406318,217.3551026496,226.6428024669,216.7603018379
BCH,2019-12-01,216.9755581845,224.2452493395,224.8571736611,214.8383668636
BCH,2019-12-02,215.2378475906,216.9773276172,218.0974984114,209.6943963056
BCH,2019-12-03,214.9969972079,215.2368313188,216.725943573,209.7971645556
BCH,2019-12-04,211.8061447037,214.0134348655,216.0513919211,211.3072062294
BCH,2019-12-05,207.6013605271,211.8074504771,219.8434093044,202.899386851
BCH,2019-12-06,211.9609111406,207.6093608052,214.299323518,205.3795929187
BCH,2019-12-07,212.481708791,211.6260200538,214.0320612225,209.3022984258
BCH,2019-12-08,212.2121439031,212.5057613345,216.1471052083,210.3659761349
BCH,2019-12-09,213.9041677584,212.2121438978,215.122875705,208.5840143625
BCH,2019-12-10,207.8029977197,213.9036236434,215.0041448412,205.7250750527
BCH,2019-12-11,206.0845023895,207.8044337077,208.8997906555,203.7144230967
BCH,2019-12-12,206.1818876386,206.0880628336,207.7813647093,203.9283184194
BCH,2019-12-13,205.9008104742,206.7215295117,207.6559050075,203.6682764146
BCH,2019-12-14,211.1355134772,206.3664147223,212.4929589156,206.0202237594
BCH,2019-12-15,207.0198257696,211.1354569963,212.7856147742,204.7147101291
BCH,2019-12-16,207.0072042915,207.0143491848,209.5162549664,204.8977851979
BCH,2019-12-17,195.9460636757,207.0046191561,207.4918399105,193.8402816029
BCH,2019-12-18,175.3884615612,195.9521215404,196.633062723,171.9892149184
BCH,2019-12-19,191.3845998895,175.3915698708,191.6009850212,169.8357417238
BCH,2019-12-20,186.5168111529,189.0975282636,190.8867109755,183.2841815907
BCH,2019-12-21,186.6686449526,186.5153350647,189.8796789461,183.7544180969
BCH,2019-12-22,188.9743115153,186.8245491193,189.581499872,185.2686349847
BCH,2019-12-23,193.6553444522,188.9738821643,195.7796646176,185.9403830478
BCH,2019-12-24,186.6890190224,193.6551687248,194.6970662153,185.9085174242
BCH,2019-12-25,188.9210009647,186.690243856,189.8061864927,181.9476541212
BCH,2019-12-26,186.0288662256,188.9177871477,189.1638646912,182.6739288774
BCH,2019-12-27,187.2918194479,186.0276756395,194.3412309422,183.5016515678
BCH,2019-12-28,201.6424889839,187.2608029043,203.2942528892,186.5818364124
BCH,2019-12-29,207.3232887113,201.6433777383,209.5876382225,201.0619311785
BCH,2019-12-30,212.772742149,207.3226661462,215.4952817641,204.1238732969
BCH,2019-12-31,209.4448225935,212.1491327842,214.4410722223,205.2391181218
BCH,2020-01-01,203.9816925628,209.4472045519,213.3961728356,201.1312634086
BCH,2020-01-02,204.1724513912,204.0604933508,208.3156808761,202.9012851911
BCH,2020-01-03,194.9321303908,204.1644783828,204.8027790909,192.3720249597
BCH,2020-01-04,221.6125938277,194.8844402027,225.4025367226,191.4735689195
BCH,2020-01-05,223.8900913786,221.6093030364,226.8483379768,219.1402671795
BCH,2020-01-06,222.4048803051,223.8851141951,227.2505077616,220.5629211214
BCH,2020-01-07,243.6502619694,222.5786628983,246.7444389461,222.0452706224
BCH,2020-01-08,241.6188910954,243.6967161457,247.0103986678,232.3159159539
BCH,2020-01-09,240.0068975628,241.6929704356,254.9032733761,230.0834164963
BCH,2020-01-10,235.8238321459,239.9965802464,243.6213624633,231.2174108036
BCH,2020-01-11,262.7035291613,235.8278681431,267.6401031659,231.1006488049
BCH,2020-01-12,265.4319252616,271.7631902277,279.3614623563,261.5175278512
BCH,2020-01-13,265.7800701044,265.4336189197,269.60972761,257.9464982262
BCH,2020-01-14,266.9184476945,265.7981545302,272.7252092557,260.9575385153
BCH,2020-01-15,338.5124351077,267.2531726779,366.6975288858,267.2309297538
BCH,2020-01-16,341.8692082112,338.8341097224,367.3149993951,313.1084794753
BCH,2020-01-17,327.6744373194,339.8157058065,342.5024749053,309.5420806965
BCH,2020-01-18,376.0736281256,327.6738586778,382.7975532788,319.5191001275
BCH,2020-01-19,353.1837650393,376.1342008662,404.5643346009,330.3291079946
BCH,2020-01-20,333.8194175268,353.261746321,365.3432754907,320.1976978419
BCH,2020-01-21,345.9999573077,333.8231072721,352.2255426278,322.5185079145
BCH,2020-01-22,341.8436479652,346.007426341,347.5939664534,331.9092410883
BCH,2020-01-23,342.9071005711,341.8418546659,353.6978712677,338.6546486821
BCH,2020-01-24,323.0893442692,342.906563932,349.0195583275,315.4808639271
BCH,2020-01-25,320.0107235969,324.2891051757,326.905441986,297.0459368048
BCH,2020-01-26,311.8642852601,320.0098106873,321.6005070535,304.5719428981
BCH,2020-01-27,343.2150560571,311.8704286772,348.8869245236,307.1085748668
BCH,2020-01-28,358.5376019477,343.2148765854,376.7335510087,342.7886158051
BCH,2020-01-29,370.4853994625,358.5213456909,384.3411403462,357.4848366775
BCH,2020-01-30,384.078896526,370.485425247,395.6857363335,369.3780938772
BCH,2020-01-31,394.6941082897,379.5942454118,398.2994452762,370.7902738239
BCH,2020-02-01,380.0049005246,394.819542857,395.7956732615,363.9079612061
BCH,2020-02-02,378.6253117876,380.0401226275,388.7973497216,372.2447854888
BCH,2020-02-03,379.8153649992,379.7421393937,387.1564552116,368.5099185462
BCH,2020-02-04,382.0972510257,379.8150623899,392.4558028234,374.2490173868
BCH,2020-02-05,380.3266846331,383.8294592278,388.8338516607,371.9279107456
BCH,2020-02-06,433.7485138777,380.3338672783,438.216027801,377.6660974929
BCH,2020-02-07,438.2399285091,444.4888215576,447.8334020615,417.8223940022
BCH,2020-02-08,439.4342968669,438.2864528676,458.6172856968,431.868631563
BCH,2020-02-09,447.8730191691,439.4337454694,453.9852022113,425.0195137694
BCH,2020-02-10,448.0511053136,444.8310854849,461.0138119507,435.3428728424
BCH,2020-02-11,451.9993838311,448.0510893719,462.6761865881,435.5767722759
BCH,2020-02-12,463.6253179079,452.3005873468,470.5081321083,440.4863474789
BCH,2020-02-13,476.4835421032,463.6211873155,483.0822926087,462.379073128
BCH,2020-02-14,469.4799739961,476.4724338924,486.1018140068,460.1054611114
BCH,2020-02-15,492.9289205196,477.3056167829,497.8699604248,466.0568915497
BCH,2020-02-16,442.1570879932,492.9267262397,496.0366815153,421.6771547368
BCH,2020-02-17,410.0091684242,442.1565056711,458.2394591935,382.4067145545
BCH,2020-02-18,403.2494559125,412.3937423503,417.050943767,368.518821548
BCH,2020-02-19,420.8638492579,403.1902128313,427.8330110247,386.5469888869
BCH,2020-02-20,387.9120433386,420.8946417971,424.9600171659,370.9639639601
BCH,2020-02-21,372.1342605904,378.916811428,387.6295639903,353.9189211518
BCH,2020-02-22,377.3939249618,372.1350141947,388.8624491435,367.7103550112
BCH,2020-02-23,374.3376041928,378.557690198,380.8228462908,367.8494460206
BCH,2020-02-24,396.926506243,374.3337684634,401.0113196399,372.4282665935
BCH,2020-02-25,374.9562378855,397.0311073604,408.8484583484,363.559858979
BCH,2020-02-26,357.4382246618,374.9434562484,379.9581930727,345.5739008548
BCH,2020-02-27,319.5466643402,357.4368017043,362.0824434231,301.3025838329
BCH,2020-02-28,323.9623457648,319.5675339629,335.4689996529,307.3421919011
BCH,2020-02-29,317.4296129415,324.3155099383,329.4183431029,299.7210552921
BCH,2020-03-01,312.5909627355,317.548536624,322.7405861781,306.0640075298
BCH,2020-03-02,312.2193973262,312.5847593248,324.824945222,303.9444088153
BCH,2020-03-03,335.5425536136,312.213696482,343.6035129664,310.3169226366
BCH,2020-03-04,331.1054660069,339.5799589601,339.6303485226,321.3333375094
BCH,2020-03-05,319.302076247,331.1629979316,332.6688794067,310.7721253135
BCH,2020-03-06,334.1643307066,319.3056286532,343.728661274,318.8521272225
BCH,2020-03-07,348.8888095697,337.704774256,353.1257884371,333.0663210804
BCH,2020-03-08,334.4803891577,348.8841996593,351.8555179178,328.1130010186
BCH,2020-03-09,276.2474196251,334.4727226878,334.5957213295,270.3545461062
BCH,2020-03-10,271.1738945262,276.2220660228,281.3267843809,252.1104174209
BCH,2020-03-11,274.4540769307,273.4406564103,278.1489183228,263.1732874334
BCH,2020-03-12,269.2258650594,274.4608013502,274.9251485936,250.2910773982
BCH,2020-03-13,175.3120782041,269.3210944947,270.3218488482,166.844779886
BCH,2020-03-14,181.6030158397,175.3113475636,193.2296171304,134.2708682889
BCH,2020-03-15,168.7579759118,181.5668002714,185.962162858,165.4055453337
BCH,2020-03-16,180.3534901997,168.7091193551,191.3474135012,164.1608905811
BCH,2020-03-17,165.2054081012,180.2791697856,184.033917319,148.1781150433
BCH,2020-03-18,185.6262030618,165.2897445789,189.3485723829,164.943111558
BCH,2020-03-19,180.9151911729,185.6243232718,187.322142672,170.157489409
BCH,2020-03-20,228.2209143257,180.9160226053,235.4796438769,178.3746443413
BCH,2020-03-21,212.6968578986,228.2572122985,246.211506271,190.6505593693
BCH,2020-03-22,219.9716537171,212.7428795453,229.8677550272,206.9959038159
BCH,2020-03-23,204.5709248787,220.0530998785,233.615146747,200.5050861278
BCH,2020-03-24,220.0499343642,202.8002041268,227.8245551675,198.9482746001
BCH,2020-03-25,228.682353721,220.048497309,231.3957795783,218.5756195121
BCH,2020-03-26,221.1036537233,228.6850071728,231.040669572,214.1831570371
BCH,2020-03-27,225.4802182124,221.2466589826,228.4903268121,218.7424614827
BCH,2020-03-28,225.549368794,225.4548440875,234.2743348745,221.6177923873
BCH,2020-03-29,213.647794929,225.5497538377,225.6198557474,203.0763910699
BCH,2020-03-30,207.2102057926,213.6503012439,217.9142802937,204.7519238348
BCH,2020-03-31,222.4052914983,205.5169757362,227.249785737,205.3488077163
BCH,2020-04-01,220.3188226645,222.3497476788,224.32152786,216.1289757644
BCH,2020-04-02,222.2725032067,220.430081604,224.9834703875,211.7629009754
BCH,2020-04-03,235.1740433365,222.2749192011,248.9364208092,220.8645831012
BCH,2020-04-04,236.2226615895,231.9119033522,242.3659717712,230.6181614839
BCH,2020-04-05,237.9423416117,236.1824333259,242.5612307007,232.4041425506
BCH,2020-04-06,231.9487282782,238.5567578948,240.2678088223,225.1169887428
BCH,2020-04-07,253.1435384781,231.9487282581,257.8022055561,230.9512466614
BCH,2020-04-08,251.5909804688,253.1549580909,265.9730983084,246.941877448
BCH,2020-04-09,269.2600642845,251.6167487267,280.2891302818,250.1909391191
BCH,2020-04-10,259.7160089199,269.2276440101,274.7455934251,253.9895680931
BCH,2020-04-11,232.8838169041,259.7165247016,259.8603217541,226.2776239218
BCH,2020-04-12,231.5662890114,233.0731335984,240.5016509174,222.2364903503
BCH,2020-04-13,237.6704453497,231.5655032866,245.5156157317,227.4623794609
BCH,2020-04-14,225.0408047234,237.6704596123,238.00523862,215.7611020643
BCH,2020-04-15,223.3475486361,225.0408560225,228.9503349445,220.4164340502
BCH,2020-04-16,220.4227860777,223.3427237029,225.5564421605,218.9374845567
BCH,2020-04-17,239.041534766,215.2348351405,239.5026825985,206.6907542129
BCH,2020-04-18,233.0246979052,239.0392134855,240.1528762187,229.5823516283
BCH,2020-04-19,246.4693385558,233.0209558032,248.0096022921,231.5837993378
BCH,2020-04-20,235.3450755683,246.4690738233,246.4690738233,229.7438970848
BCH,2020-04-21,221.9225124245,235.3419318168,238.5909981674,216.1011791816
BCH,2020-04-22,222.0032665177,221.9225124239,223.6640412885,215.7220699038
BCH,2020-04-23,232.5093945811,222.0034111055,236.2860382109,217.9575606837
BCH,2020-04-24,240.9139262371,232.5095519621,246.7477586968,226.0481808588
BCH,2020-04-25,237.3546245805,237.4921550761,242.3717344731,234.9405796247
BCH,2020-04-26,238.9608327479,237.3224142134,245.7715529155,235.3756788724
BCH,2020-04-27,243.6748045808,238.8824480754,249.4050737898,237.1527694546
BCH,2020-04-28,244.0530368313,243.6753752825,248.1607943552,234.684775875
BCH,2020-04-29,242.3029028386,243.1891661525,243.5388832281,237.4397310902
BCH,2020-04-30,256.9818347962,242.3286969051,263.2624774451,241.5920673115
BCH,2020-05-01,253.559701276,256.8586796337,275.766098207,245.3458458125
BCH,2020-05-02,255.1821689463,253.5597038658,260.6354578186,249.3109162489
BCH,2020-05-03,260.8655568597,255.2620456988,261.3663647636,252.8986691416
BCH,2020-05-04,251.7630215557,261.7538264604,268.474802508,246.7298068811
BCH,2020-05-05,246.6679562918,251.7393171327,252.8181220884,236.7036834173
BCH,2020-05-06,246.5053211811,246.6751682976,252.6006108074,241.4774391166
BCH,2020-05-07,248.173662981,247.1962536521,253.7686767438,244.1006761191
BCH,2020-05-08,252.9361817033,248.1699063255,256.7647595049,237.2019909455
BCH,2020-05-09,262.637259036,252.9418233731,265.8634381488,248.5757349079
BCH,2020-05-10,265.621612503,262.6108721642,278.1017577146,259.519555602
BCH,2020-05-11,233.8085014399,265.6090232818,267.8681872025,224.3692505995
BCH,2020-05-12,231.338680586,232.916705292,238.2618568428,218.4890888854
BCH,2020-05-13,232.7803846605,231.3172102497,239.5516747047,228.7371187853
BCH,2020-05-14,239.6948877129,233.5176623785,242.3217284512,232.0432039488
BCH,2020-05-15,243.1847313804,239.7644108331,245.7670957739,234.2166264533
BCH,2020-05-16,236.5919925001,242.6617272268,243.3874679135,231.1375376922
BCH,2020-05-17,237.4902770924,236.6509160853,240.7781295055,233.571054651
BCH,2020-05-18,241.7452281787,237.5046243921,246.4506836429,235.75007352
BCH,2020-05-19,246.9763110195,240.6474897604,254.8016800664,240.2950066869
BCH,2020-05-20,246.2793006198,246.9555274288,250.7230545357,242.5861885927
BCH,2020-05-21,239.4447740596,246.2788315808,247.6122938832,235.1950282056
BCH,2020-05-22,229.1255282813,239.4412225914,242.9096501547,220.4239653115
BCH,2020-05-23,235.2512397414,229.1265528198,236.5072870069,225.0533624219
BCH,2020-05-24,235.1662732658,235.2512398556,240.0436658561,232.3839998637
BCH,2020-05-25,229.817149849,235.1643499103,237.5252724296,225.5844816263
BCH,2020-05-26,230.4584959032,229.8169772743,233.2244147916,220.9772563357
BCH,2020-05-27,228.5560646049,230.4581515305,231.3695668797,224.0890776636
BCH,2020-05-28,231.1680495621,228.5560646039,234.7768054188,227.2214466274
BCH,2020-05-29,237.7461863102,231.1676326903,238.1523510033,220.6509066435
BCH,2020-05-30,238.1918738676,237.7463971777,243.8255265085,234.1937608227
