date;close;tradecount
13/01/2020 00:00;0.03682000;8846
12/01/2020 00:00;0.03792000;12078
11/01/2020 00:00;0.03678000;13389
10/01/2020 00:00;0.03693000;20539
09/01/2020 00:00;0.03616000;12305
08/01/2020 00:00;0.03631000;28477
07/01/2020 00:00;0.03700000;24529
06/01/2020 00:00;0.03732000;16460
05/01/2020 00:00;0.03460000;10424
04/01/2020 00:00;0.03434000;7992
03/01/2020 00:00;0.03417000;15068
02/01/2020 00:00;0.03269000;7453
01/01/2020 00:00;0.03348000;6116
31/12/2019 00:00;0.03285000;6894
30/12/2019 00:00;0.03344000;6743
29/12/2019 00:00;0.03412000;6808
28/12/2019 00:00;0.03365000;8417
27/12/2019 00:00;0.03290000;16921
26/12/2019 00:00;0.03416000;9264
25/12/2019 00:00;0.03334000;6065
24/12/2019 00:00;0.03388000;10444
23/12/2019 00:00;0.03312000;9844
22/12/2019 00:00;0.03436000;7448
21/12/2019 00:00;0.03303000;4886
20/12/2019 00:00;0.03391000;8958
19/12/2019 00:00;0.03303000;11604
18/12/2019 00:00;0.03437000;19635
17/12/2019 00:00;0.03168000;19441
16/12/2019 00:00;0.03412000;14757
15/12/2019 00:00;0.03649000;7460
14/12/2019 00:00;0.03622000;10889
13/12/2019 00:00;0.03723000;8234
12/12/2019 00:00;0.03650000;10477
11/12/2019 00:00;0.03664000;7130
10/12/2019 00:00;0.03634000;10636
09/12/2019 00:00;0.03723000;10208
08/12/2019 00:00;0.03872000;6657
07/12/2019 00:00;0.03842000;8618
06/12/2019 00:00;0.03825000;8698
05/12/2019 00:00;0.03761000;11214
04/12/2019 00:00;0.03712000;20103
03/12/2019 00:00;0.03775000;10135
02/12/2019 00:00;0.03793000;14002
01/12/2019 00:00;0.03956000;16442
30/11/2019 00:00;0.04032000;17374
29/11/2019 00:00;0.04127000;35035
28/11/2019 00:00;0.03901000;16092
27/11/2019 00:00;0.03898000;24924
26/11/2019 00:00;0.03669000;16515
25/11/2019 00:00;0.03576000;47416
24/11/2019 00:00;0.03498000;38324
23/11/2019 00:00;0.03798000;26411
22/11/2019 00:00;0.03699000;58224
21/11/2019 00:00;0.03837000;28383
20/11/2019 00:00;0.04090000;18291
19/11/2019 00:00;0.04212000;24616
18/11/2019 00:00;0.04315000;36045
17/11/2019 00:00;0.04501000;22842
16/11/2019 00:00;0.04386000;17442
15/11/2019 00:00;0.04388000;25865
14/11/2019 00:00;0.04279000;14386
13/11/2019 00:00;0.04326000;11180
12/11/2019 00:00;0.04370000;23456
11/11/2019 00:00;0.04315000;17052
10/11/2019 00:00;0.04384000;18013
09/11/2019 00:00;0.04241000;12478
08/11/2019 00:00;0.04216000;23311
07/11/2019 00:00;0.04342000;22116
06/11/2019 00:00;0.04475000;24849
05/11/2019 00:00;0.04411000;27680
04/11/2019 00:00;0.04320000;17187
03/11/2019 00:00;0.04168000;11928
02/11/2019 00:00;0.04237000;13921
01/11/2019 00:00;0.04211000;20341
31/10/2019 00:00;0.04126000;25943
30/10/2019 00:00;0.04171000;29988
29/10/2019 00:00;0.04341000;28155
28/10/2019 00:00;0.04217000;48050
27/10/2019 00:00;0.04216000;64067
26/10/2019 00:00;0.04050000;73215
25/10/2019 00:00;0.04115000;48642
24/10/2019 00:00;0.03730000;22019
23/10/2019 00:00;0.03635000;26372
22/10/2019 00:00;0.03859000;17672
21/10/2019 00:00;0.03904000;15466
20/10/2019 00:00;0.03946000;13527
19/10/2019 00:00;0.03897000;17652
18/10/2019 00:00;0.03795000;17059
17/10/2019 00:00;0.03932000;15803
16/10/2019 00:00;0.03839000;21421
15/10/2019 00:00;0.03957000;22232
14/10/2019 00:00;0.04173000;22699
13/10/2019 00:00;0.04127000;17630
12/10/2019 00:00;0.04040000;13848
11/10/2019 00:00;0.04006000;22506
10/10/2019 00:00;0.04161000;16989
09/10/2019 00:00;0.04238000;26312
08/10/2019 00:00;0.04120000;19618
07/10/2019 00:00;0.04136000;29416
06/10/2019 00:00;0.03881000;14764
05/10/2019 00:00;0.03967000;13776
04/10/2019 00:00;0.03930000;18885
03/10/2019 00:00;0.03818000;15411
02/10/2019 00:00;0.03923000;12787
01/10/2019 00:00;0.03824000;15825
