date;close;tradecount
08/12/2019 00:00;15.044.000.000;79766
07/12/2019 00:00;14.714.000.000;70677
06/12/2019 00:00;14.845.000.000;90076
05/12/2019 00:00;14.810.000.000;111694
04/12/2019 00:00;14.538.000.000;149648
03/12/2019 00:00;14.717.000.000;87660
02/12/2019 00:00;14.865.000.000;107070
01/12/2019 00:00;15.073.000.000;125550
30/11/2019 00:00;15.137.000.000;96632
29/11/2019 00:00;15.457.000.000;129774
28/11/2019 00:00;15.072.000.000;124573
27/11/2019 00:00;15.262.000.000;192325
26/11/2019 00:00;14.747.000.000;132207
25/11/2019 00:00;14.569.000.000;238649
24/11/2019 00:00;13.996.000.000;158774
23/11/2019 00:00;15.184.000.000;177816
22/11/2019 00:00;14.956.000.000;324167
21/11/2019 00:00;16.101.000.000;178521
20/11/2019 00:00;17.472.000.000;106534
19/11/2019 00:00;17.594.000.000;125824
18/11/2019 00:00;17.820.000.000;131823
17/11/2019 00:00;18.382.000.000;93753
16/11/2019 00:00;18.237.000.000;89596
15/11/2019 00:00;18.000.000.000;156868
14/11/2019 00:00;18.492.000.000;114266
13/11/2019 00:00;18.811.000.000;89631
12/11/2019 00:00;18.709.000.000;124488
11/11/2019 00:00;18.498.000.000;128079
10/11/2019 00:00;18.896.000.000;133008
09/11/2019 00:00;18.489.000.000;112521
08/11/2019 00:00;18.374.000.000;167904
07/11/2019 00:00;18.668.000.000;152881
06/11/2019 00:00;19.116.000.000;160110
05/11/2019 00:00;18.868.000.000;184562
04/11/2019 00:00;18.571.000.000;147624
03/11/2019 00:00;18.154.000.000;109861
02/11/2019 00:00;18.291.000.000;107048
01/11/2019 00:00;18.285.000.000;154534
31/10/2019 00:00;18.218.000.000;167038
30/10/2019 00:00;18.313.000.000;194946
29/10/2019 00:00;19.046.000.000;212841
28/10/2019 00:00;18.172.000.000;225343
27/10/2019 00:00;18.375.000.000;262415
26/10/2019 00:00;17.949.000.000;373782
25/10/2019 00:00;18.150.000.000;267143
24/10/2019 00:00;16.038.000.000;159778
23/10/2019 00:00;16.235.000.000;238790
22/10/2019 00:00;17.120.000.000;123180
21/10/2019 00:00;17.398.000.000;128045
20/10/2019 00:00;17.522.000.000;125469
19/10/2019 00:00;17.179.000.000;127763
18/10/2019 00:00;17.274.000.000;139612
17/10/2019 00:00;17.716.000.000;133295
16/10/2019 00:00;17.447.000.000;151051
15/10/2019 00:00;18.049.000.000;155734
14/10/2019 00:00;18.672.000.000;123915
13/10/2019 00:00;18.099.000.000;113448
12/10/2019 00:00;17.968.000.000;118775
11/10/2019 00:00;18.072.000.000;181427
10/10/2019 00:00;19.114.000.000;150166
09/10/2019 00:00;19.262.000.000;182290
08/10/2019 00:00;18.060.000.000;139925
07/10/2019 00:00;17.985.000.000;159802
06/10/2019 00:00;17.010.000.000;114662
05/10/2019 00:00;17.625.000.000;90341
04/10/2019 00:00;17.555.000.000;89655
03/10/2019 00:00;17.469.000.000;101114
02/10/2019 00:00;18.024.000.000;96660
01/10/2019 00:00;17.566.000.000;168492
30/09/2019 00:00;18.085.000.000;175354
29/09/2019 00:00;16.924.000.000;136438
28/09/2019 00:00;17.349.000.000;159337
27/09/2019 00:00;17.379.000.000;183611
26/09/2019 00:00;16.592.000.000;202020
25/09/2019 00:00;16.996.000.000;251456
24/09/2019 00:00;16.581.000.000;383778
23/09/2019 00:00;20.129.000.000;121866
22/09/2019 00:00;21.120.000.000;108397
21/09/2019 00:00;21.505.000.000;105391
20/09/2019 00:00;21.803.000.000;133129
