Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XRP,2019-02-19,0.315442482,0.2985430092,0.3229587757,0.2979910986
XRP,2019-02-20,0.3225031004,0.3164886538,0.340940446,0.3146761068
XRP,2019-02-21,0.3233432335,0.3224656806,0.3296235133,0.3134991192
XRP,2019-02-22,0.3152683981,0.3233460587,0.3276187106,0.3136783802
XRP,2019-02-23,0.3185752041,0.3166746078,0.3194099372,0.312703709
XRP,2019-02-24,0.3282520872,0.3185746695,0.3294959704,0.3146823183
XRP,2019-02-25,0.299637974,0.3282586227,0.3377684035,0.2948914865
XRP,2019-02-26,0.3242820775,0.2995816169,0.3350973387,0.2968409419
XRP,2019-02-27,0.3152069399,0.3242522546,0.3312248551,0.3113906065
XRP,2019-02-28,0.3076738252,0.3153719612,0.3168940766,0.2996432808
XRP,2019-03-01,0.3114191587,0.307673102,0.3154600549,0.3049946173
XRP,2019-03-02,0.3166537061,0.3114141083,0.3217265797,0.30967669
XRP,2019-03-03,0.3125104245,0.3142507458,0.316022703,0.3088820224
XRP,2019-03-04,0.3087604712,0.3127631769,0.3137077505,0.3069173776
XRP,2019-03-05,0.3005591878,0.3087772768,0.3099968252,0.2970353632
XRP,2019-03-06,0.3119506344,0.3011032245,0.3161029481,0.2998384202
XRP,2019-03-07,0.314305539,0.3119313442,0.3192313374,0.3084175118
XRP,2019-03-08,0.3123045888,0.3143084595,0.317457783,0.310944798
XRP,2019-03-09,0.3055934154,0.3123047907,0.3143674023,0.3031742707
XRP,2019-03-10,0.3108558238,0.3060357637,0.3160129884,0.305363348
XRP,2019-03-11,0.3108527261,0.3111019351,0.314938764,0.3071824698
XRP,2019-03-12,0.3090055641,0.3105527237,0.3121889488,0.3060004088
XRP,2019-03-13,0.3091339826,0.3090055701,0.3095522548,0.3040685847
XRP,2019-03-14,0.3116670135,0.3091339514,0.3234044719,0.3063563934
XRP,2019-03-15,0.3095084035,0.3116698425,0.3144731709,0.3052423067
XRP,2019-03-16,0.3124443901,0.3095384664,0.3135416722,0.3085717979
XRP,2019-03-17,0.3172676309,0.3124446333,0.3207211587,0.3122686747
XRP,2019-03-18,0.3141364662,0.3164388404,0.3168647389,0.3125509974
XRP,2019-03-19,0.3125439134,0.3141392408,0.3177849,0.3102470984
XRP,2019-03-20,0.3141119403,0.312956587,0.3155445191,0.3109312793
XRP,2019-03-21,0.3161192396,0.3141136064,0.3206467741,0.3102235449
XRP,2019-03-22,0.31003547,0.3166678633,0.3178765087,0.3017663469
XRP,2019-03-23,0.310045069,0.3100296833,0.3120037799,0.3073549747
XRP,2019-03-24,0.3096956619,0.3096036987,0.3119610341,0.3086549406
XRP,2019-03-25,0.306484094,0.3096956619,0.3106484927,0.3042648072
XRP,2019-03-26,0.3021130625,0.3064840941,0.3070771954,0.2993332368
